record_id,Name,company_clean
C21912-533,Exclusive Networks USA : 421154 RUCKUS Q125 / Essential Days Sponsorship - June,exclusive networks usa 421154 ruckus q125 / essential days sponsorship - june
C21912-534,Exclusive Networks USA : 421155 RUCKUS Q125 / Essential Days Sponsorship - August,exclusive networks usa 421155 ruckus q125 / essential days sponsorship - august
C21912-536,Exclusive Networks USA : 421161 RUCKUS Q125 / Partner Communications Package Q2,exclusive networks usa 421161 ruckus q125 / partner communications package q2
C21912-537,Exclusive Networks USA : 421162 RUCKUS Q125 / Partner Communications Package Q3,exclusive networks usa 421162 ruckus q125 / partner communications package q3
C21912-538,Exclusive Networks USA : 421164 RUCKUS Q125 / E-Rate Program Q2,exclusive networks usa 421164 ruckus q125 / e-rate program q2
C21912-539,Exclusive Networks USA : 421165 RUCKUS Q125 / E-Rate Program Q3,exclusive networks usa 421165 ruckus q125 / e-rate program q3
C21912-540,Exclusive Networks USA : 421167 RUCKUS Q125 / Internal Sales Training Q2,exclusive networks usa 421167 ruckus q125 / internal sales training q2
C21912-541,Exclusive Networks USA : 421168 RUCKUS Q125 / Internal Sales Training Q3,exclusive networks usa 421168 ruckus q125 / internal sales training q3
C21912-542,Exclusive Networks USA : 421171 RUCKUS Q125 / 2025 Partner Activation Kit,exclusive networks usa 421171 ruckus q125 / 2025 partner activation kit
C21912-535,Exclusive Networks USA : 421175 RUCKUS Q125 / Promo Items Q1 & Q2,exclusive networks usa 421175 ruckus q125 / promo items q1 and q2
C21912-543,Exclusive Networks USA : 421466 RUCKUS Q125 / Track with the Pack - Regional Event,exclusive networks usa 421466 ruckus q125 / track with the pack - regional event
C21912-501,Exclusive Networks USA : 55540 Juniper Q125 / Internal Sales Incentive to Drive DDG & Revenue (March),exclusive networks usa 55540 juniper q125 / internal sales incentive to drive ddg and revenue march
C21912-497,Exclusive Networks USA : 55545 Juniper Q1 25/ NextGen,exclusive networks usa 55545 juniper q1 25/ nextgen
C21912-496,Exclusive Networks USA : 55546 Juniper Q1 25 / JNCIA Instructor Led Course,exclusive networks usa 55546 juniper q1 25 / jncia instructor led course
C21912-495,Exclusive Networks USA : 55547 Juniper Q1 25 / Quarterly Digital Comms Package Feb/March,exclusive networks usa 55547 juniper q1 25 / quarterly digital comms package feb/march
C21912-493,Exclusive Networks USA : 55548 Juniper Q1 25 / Quarterly Digital Comms Package e-rate comms,exclusive networks usa 55548 juniper q1 25 / quarterly digital comms package e-rate comms
C21912-494,Exclusive Networks USA : 55549 Juniper Q1 25 / JNCIA Recruitment Package,exclusive networks usa 55549 juniper q1 25 / jncia recruitment package
C21912-502,Exclusive Networks USA : 55551 Juniper Q1 25 / Internal Sales Incentive to Drive DDG & Revenue (April),exclusive networks usa 55551 juniper q1 25 / internal sales incentive to drive ddg and revenue april
C21912-519,Exclusive Networks USA : 55552 Juniper Q1 25/ Internal Sales Incentive to drive DDG (June),exclusive networks usa 55552 juniper q1 25/ internal sales incentive to drive ddg june
C21912-500,Exclusive Networks USA : 55553 Juniper Q125 / Quarterly Sales Incentive Communications Package,exclusive networks usa 55553 juniper q125 / quarterly sales incentive communications package
C21912-498,"Exclusive Networks USA : 55765 Juniper Q125 / Vision Net Meta Conference Reception Helena, Montana",exclusive networks usa 55765 juniper q125 / vision net meta conference reception helena montana
C21912-499,"Exclusive Networks USA : 55765 Juniper Q125 / Vision Net Meta Conference Reception Helena, Montana",exclusive networks usa 55765 juniper q125 / vision net meta conference reception helena montana
C21912-521,Exclusive Networks USA : 56127 Juniper Q125 / Jumpstart Demo Kits and Materials,exclusive networks usa 56127 juniper q125 / jumpstart demo kits and materials
C21912-522,Exclusive Networks USA : 56638 Juniper Q125 / S.H.O.T.S. End-User Education Event,exclusive networks usa 56638 juniper q125 / s.h.o.t.s. end-user education event
C21912-518,Exclusive Networks USA : 57219 Juniper Q125 / Internal Sales Incentive to drive DDG  (May),exclusive networks usa 57219 juniper q125 / internal sales incentive to drive ddg may
C21912-520,Exclusive Networks USA : 57220 Juniper Q1 25/ Promotional Items for Partner Events,exclusive networks usa 57220 juniper q1 25/ promotional items for partner events
C21912-529,Exclusive Networks USA : 57977 Juniper Q125 / Disti Partner Connect Event Sponsorship,exclusive networks usa 57977 juniper q125 / disti partner connect event sponsorship
C21912-517,Exclusive Networks USA : 58044 Juniper Q1 25 / Disti Managed Demo Gear Program Email,exclusive networks usa 58044 juniper q1 25 / disti managed demo gear program email
C21912-555,Exclusive Networks USA : 59870 Juniper Q2 25/ NextGen Q1,exclusive networks usa 59870 juniper q2 25/ nextgen q1
C21912-546,Exclusive Networks USA : 59871 Juniper Q225 / GHA Golf Tournament,exclusive networks usa 59871 juniper q225 / gha golf tournament
C21912-547,Exclusive Networks USA : 59872 Juniper Q2'25 / Quarterly Digital Comms Package for Q3 - E-Rate Inclusion,exclusive networks usa 59872 juniper q2 25 / quarterly digital comms package for q3 - e-rate inclusion
C21912-548,Exclusive Networks USA : 59873 Juniper Q2'25 / JNCIA Recruitment Package (2025 Second Session),exclusive networks usa 59873 juniper q2 25 / jncia recruitment package 2025 second session
C21912-553,Exclusive Networks USA : 59876 Juniper Q3'25 / Internal Sales Incentive to Drive DDG & Revenue (August),exclusive networks usa 59876 juniper q3 25 / internal sales incentive to drive ddg and revenue august
C21912-554,Exclusive Networks USA : 59877 Juniper Q3'25 / Regional Partner Meet & Greets,exclusive networks usa 59877 juniper q3 25 / regional partner meet and greets
C21912-551,Exclusive Networks USA : 59878 Juniper Q2'25 / JNCIA Training (2025 Second Session),exclusive networks usa 59878 juniper q2 25 / jncia training 2025 second session
C21912-550,Exclusive Networks USA : 59879 Juniper Q2'25 / Promo Items,exclusive networks usa 59879 juniper q2 25 / promo items
C21912-552,Exclusive Networks USA : 61496 Juniper Q3'25 / Internal Sales Incentive to Drive DDG & Revenue (July),exclusive networks usa 61496 juniper q3 25 / internal sales incentive to drive ddg and revenue july
C21912-558,"Exclusive Networks USA : 62147 Juniper Q225 Rapid Impact EXCLUSIVE NETWORKS USA, INC.-MOMENTUM TELECOM, INC.",exclusive networks usa 62147 juniper q225 rapid impact exclusive networks usa -momentum telecom
C21912-564,"Exclusive Networks USA : 62148 Juniper Q225 Rapid Impact EXCLUSIVE NETWORKS USA, INC.-AKIRA GLOBAL LLC",exclusive networks usa 62148 juniper q225 rapid impact exclusive networks usa -akira global
C21912-559,"Exclusive Networks USA : 62149 Juniper Q225 Rapid Impact EXCLUSIVE NETWORKS USA, INC.-VISION NET, INC.",exclusive networks usa 62149 juniper q225 rapid impact exclusive networks usa -vision net
C21912-560,"Exclusive Networks USA : 62150 Juniper Q225 Rapid Impact EXCLUSIVE NETWORKS USA, INC.-SCHNEIDER RUCINSKI ENT",exclusive networks usa 62150 juniper q225 rapid impact exclusive networks usa -schneider rucinski ent
C21912-561,"Exclusive Networks USA : 62151 Juniper Q225 Rapid Impact EXCLUSIVE NETWORKS USA, INC.-PNW SECURITY LLC",exclusive networks usa 62151 juniper q225 rapid impact exclusive networks usa -pnw security
C21912-562,"Exclusive Networks USA : 62152 Juniper Q225 Rapid Impact EXCLUSIVE NETWORKS USA, INC.-LUCIDIA IT LLC",exclusive networks usa 62152 juniper q225 rapid impact exclusive networks usa -lucidia it
C21912-563,"Exclusive Networks USA : 62153 Juniper Q225 Rapid Impact EXCLUSIVE NETWORKS USA, INC.-CONNECTIVITY COMMUNICA",exclusive networks usa 62153 juniper q225 rapid impact exclusive networks usa -connectivity communica
C21912-143,Exclusive Networks USA : Additional Co-Branded Executive Giveaway_Q2 22_AMER05220064MDF,exclusive networks usa additional co-branded executive giveaway_q2 22_amer05220064mdf
C21912-142,Exclusive Networks USA : Additional Co-Branded Executive Giveaway_Q2_22_ COOP-US0059B,exclusive networks usa additional co-branded executive giveaway_q2_22_ coop-us0059b
C21912-001,Exclusive Networks USA : AMER01190017MDF-Roadshow-Q1,exclusive networks usa amer01190017mdf-roadshow-q1
C21912-002,Exclusive Networks USA : AMER0119003MDF-DataspanFair,exclusive networks usa amer0119003mdf-dataspanfair
C21912-007,Exclusive Networks USA : AMER01190058MDF-Promotinal iterms,exclusive networks usa amer01190058mdf-promotinal iterms
C21912-033,Exclusive Networks USA : AMER01200112MDF-ChannelPro Event Sponsorship (Q1),exclusive networks usa amer01200112mdf-channelpro event sponsorship q1
C21912-525,Exclusive Networks USA : AMER01250026MDF Fortinet Digital Media Campaign,exclusive networks usa amer01250026mdf fortinet digital media campaign
C21912-527,Exclusive Networks USA : AMER01250028MDF Fortinet Internal Enablement Q2,exclusive networks usa amer01250028mdf fortinet internal enablement q2
C21912-526,Exclusive Networks USA : AMER01250081MDF Fortinet Partner Enablement Annual Campaign Q2,exclusive networks usa amer01250081mdf fortinet partner enablement annual campaign q2
C21912-503,Exclusive Networks USA : AMER01250101MDF Fortinet Q1 Funded Head,exclusive networks usa amer01250101mdf fortinet q1 funded head
C21912-504,Exclusive Networks USA : AMER01250101MDF Fortinet Q1 Funded Head : AMER01250025MDF Q1 Fortinet Digital Media Campaign,exclusive networks usa amer01250101mdf fortinet q1 funded head amer01250025mdf q1 fortinet digital media campaign
C21912-505,Exclusive Networks USA : AMER01250101MDF Fortinet Q1 Funded Head : AMER01250025MDF Q1 Fortinet Digital Media Campaign : AMER01250080MDF Q1 Fortinet Partner Enablement,exclusive networks usa amer01250101mdf fortinet q1 funded head amer01250025mdf q1 fortinet digital media campaign amer01250080mdf q1 fortinet partner enablement
C21912-506,Exclusive Networks USA : AMER01250101MDF Fortinet Q1 Funded Head : AMER01250025MDF Q1 Fortinet Digital Media Campaign : AMER01250080MDF Q1 Fortinet Partner Enablement : AMER01250027MDF Q1 Fortinet In,exclusive networks usa amer01250101mdf fortinet q1 funded head amer01250025mdf q1 fortinet digital media campaign amer01250080mdf q1 fortinet partner enablement amer01250027mdf q1 fortinet in
C21912-507,Exclusive Networks USA : AMER01250101MDF Fortinet Q1 Funded Head : AMER01250025MDF Q1 Fortinet Digital Media Campaign : AMER01250080MDF Q1 Fortinet Partner Enablement : AMER01250027MDF Q1 Fortinet In,exclusive networks usa amer01250101mdf fortinet q1 funded head amer01250025mdf q1 fortinet digital media campaign amer01250080mdf q1 fortinet partner enablement amer01250027mdf q1 fortinet in
C21912-508,Exclusive Networks USA : AMER01250101MDF Fortinet Q1 Funded Head : AMER01250025MDF Q1 Fortinet Digital Media Campaign : AMER01250080MDF Q1 Fortinet Partner Enablement : AMER01250027MDF Q1 Fortinet In,exclusive networks usa amer01250101mdf fortinet q1 funded head amer01250025mdf q1 fortinet digital media campaign amer01250080mdf q1 fortinet partner enablement amer01250027mdf q1 fortinet in
C21912-509,Exclusive Networks USA : AMER01250101MDF Fortinet Q1 Funded Head : AMER01250025MDF Q1 Fortinet Digital Media Campaign : AMER01250080MDF Q1 Fortinet Partner Enablement : AMER01250027MDF Q1 Fortinet In,exclusive networks usa amer01250101mdf fortinet q1 funded head amer01250025mdf q1 fortinet digital media campaign amer01250080mdf q1 fortinet partner enablement amer01250027mdf q1 fortinet in
C21912-510,Exclusive Networks USA : AMER01250101MDF Fortinet Q1 Funded Head : AMER01250025MDF Q1 Fortinet Digital Media Campaign : AMER01250080MDF Q1 Fortinet Partner Enablement : AMER01250027MDF Q1 Fortinet In,exclusive networks usa amer01250101mdf fortinet q1 funded head amer01250025mdf q1 fortinet digital media campaign amer01250080mdf q1 fortinet partner enablement amer01250027mdf q1 fortinet in
C21912-524,Exclusive Networks USA : AMER01250102MDF Fortinet Funded Heads,exclusive networks usa amer01250102mdf fortinet funded heads
C21912-003,Exclusive Networks USA : AMER02190052MDF-Emails Marketing,exclusive networks usa amer02190052mdf-emails marketing
C21912-004,Exclusive Networks USA : AMER02190053MDF-Webinar,exclusive networks usa amer02190053mdf-webinar
C21912-005,Exclusive Networks USA : AMER02190054MDF-social media,exclusive networks usa amer02190054mdf-social media
C21912-006,Exclusive Networks USA : AMER02190055MDF-DLB,exclusive networks usa amer02190055mdf-dlb
C21912-378,Exclusive Networks USA : AMER02240033MDF Digital Media Package Program - Q1  FY24,exclusive networks usa amer02240033mdf digital media package program - q1 fy24
C21912-404,Exclusive Networks USA : AMER02240034MDF - Digital Media Package Program – Q2 FY24,exclusive networks usa amer02240034mdf - digital media package program q2 fy24
C21912-461,Exclusive Networks USA : AMER02240036MD_MDF - Q4 - Digital Media Package,exclusive networks usa amer02240036md_mdf - q4 - digital media package
C21912-410,Exclusive Networks USA : AMER02240038MDF Partner Enablement Program - H1 FY24,exclusive networks usa amer02240038mdf partner enablement program - h1 fy24
C21912-411,Exclusive Networks USA : AMER02240040MDF Product and services Training - Q2 FY24,exclusive networks usa amer02240040mdf product and services training - q2 fy24
C21912-464,Exclusive Networks USA : AMER02240042MDF_MDF - Q4 - Quarterly Focus/Internal Product & Services Training,exclusive networks usa amer02240042mdf_mdf - q4 - quarterly focus/internal product and services training
C21912-380,Exclusive Networks USA : AMER02240043MDF CRN EXN ATC - Lead Program + Banner + Newslette                   r,exclusive networks usa amer02240043mdf crn exn atc - lead program banner newslette r
C21912-387,Exclusive Networks USA : AMER02240068MDF Channel Future - EXN - FortiManager - Lead Program ActivityQ1FY24,exclusive networks usa amer02240068mdf channel future - exn - fortimanager - lead program activityq1fy24
C21912-038,Exclusive Networks USA : AMER03200001MDF-So You Think You Know Fortinet-Quiz/Banner for Events,exclusive networks usa amer03200001mdf-so you think you know fortinet-quiz/banner for events
C21912-037,Exclusive Networks USA : AMER03200017MDF-SD-WAN Blitz Day,exclusive networks usa amer03200017mdf-sd-wan blitz day
C21912-313,Exclusive Networks USA : AMER03230009MDF Funded Head Agreement FY23 MDF.FINAL,exclusive networks usa amer03230009mdf funded head agreement fy23 mdf.final
C21912-394,Exclusive Networks USA : AMER03240025MD US - Infrastructure -  Q1-,exclusive networks usa amer03240025md us - infrastructure - q1
C21912-405,Exclusive Networks USA : AMER03240026MDF Infrastructure Funded Heads – Q2 FY24,exclusive networks usa amer03240026mdf infrastructure funded heads q2 fy24
C21912-459,Exclusive Networks USA : AMER03240028MD_Q4 - Infrastructure Funded Heads,exclusive networks usa amer03240028md_q4 - infrastructure funded heads
C21912-396,Exclusive Networks USA : AMER03240068CON NSE Exam Vouchers Q1FY24 -,exclusive networks usa amer03240068con nse exam vouchers q1fy24
C21912-406,Exclusive Networks USA : AMER03240101MDF Product FortiSASE Webinar Series,exclusive networks usa amer03240101mdf product fortisase webinar series
C21912-439,Exclusive Networks USA : AMER03240102MDF EXN US - Fortinet - Webinar FortiSase Q3FY24,exclusive networks usa amer03240102mdf exn us - fortinet - webinar fortisase q3fy24
C21912-463,Exclusive Networks USA : AMER03240103MDF_MDF - Q4 - Webinar FortiSASE,exclusive networks usa amer03240103mdf_mdf - q4 - webinar fortisase
C21912-246,Exclusive Networks USA : AMER04230082MDF Channel Future Webinar,exclusive networks usa amer04230082mdf channel future webinar
C21912-247,Exclusive Networks USA : AMER04230083MDF-CRN - Webinar SocAsAService,exclusive networks usa amer04230083mdf-crn - webinar socasaservice
C21912-245,Exclusive Networks USA : AMER04230084MDF  Exclusive Networks Webinar ZTNA,exclusive networks usa amer04230084mdf exclusive networks webinar ztna
C21912-566,Exclusive Networks USA : AMER04250040MDF Fortinet eRate Q2’25 MDF campaign,exclusive networks usa amer04250040mdf fortinet erate q225 mdf campaign
C21912-044,Exclusive Networks USA : AMER05200012MDF-So You Think You Know Fortinet QUIZ,exclusive networks usa amer05200012mdf-so you think you know fortinet quiz
C21912-043,Exclusive Networks USA : AMER05200013MDF-Virtual Training&Refresh Focus Day,exclusive networks usa amer05200013mdf-virtual training and refresh focus day
C21912-042,Exclusive Networks USA : AMER05200015MDF-Infrastructure Head Count,exclusive networks usa amer05200015mdf-infrastructure head count
