Name,Sys ID
DADSOC LLC,D00359
Daedalus Digital llc,C42164
DAG Tech LLC,C29431
Dagda Security,C51510
Dagostino Electronic Services Inc.,C21819
Dahill,C23644
Dahill,C48328
"Dahlen Systems, Inc.",D00360
Daily Word Technologies Inc,C24504
Dakota Falls Tech LLC,C23349
"Dakota Internet Partners, Inc",C29777
Dakota IT Solutions LLC,C43450
Dakota Retail Technologies,C21820
DALA llc,C26936
Dale R Campbell dba Campbell Business Machines,C47277
Dalechek Technology Group,C36474
Dalencourt Technologies Corporation,C25827
"Dallas Digital Services, LLC",C23735
"Dallas Digital Services, LLC",C48329
Dallas Morning News,C38953
Dallas Network Services LLC,C43212
Daly Computers,C31223
D'Amico Consulting LLC,D00361
DAMOVO Deutschland GmbH & Co. KG,C45513
Dan Fishbach DBA Computer Help L.A.,C30911
Dan Good Systems LLC,D00362
Dan Henry Design,C48330
Dan The Computer Man,C21822
Dana Web Pro,C46722
"DANASTAR Professional Services, LLC",C48331
"DANASTAR Professional Services, LLC numerous attempts made no response",C36204
Dancing Bear Federal LLC,C51045
DaneCo,C48332
Danidin LLC/GlobalDots,C29042
Danidin LLC/GlobalDots,C48333
Daniel A Fisher dba Collier Fiber,C38490
Daniel A Johnson LLC,C48334
Daniel Poynter,C38274
Danmark Communications LLC,C51740
"Danny W. McCampbell DBA DWM Consulting, LLC",C41800
"Danosys, LLC",C39452
Danson Inc dba Aegis Protective Services,C46076
Danwell Consulting LLC dba Danwell Consulting,C51590
DaoTech Solutions,C26918
DAP TECHNOLOGIES LLC,D00363
Darc Skye LLC,C42539
Darius Technologies,C25747
Dark Arts Consulting,C26528
"Dark Fiber Solutions, Incorporated",C25054
"Dark Fiber Solutions, Incorporated",C31553
Dark Forge LLC,C51357
"Dark Lake Software, Inc.",C42611
"Dark Networks, LLC.",D00364
Dark Raven Labs,C46660
Dark Rhino Security Inc,C36365
Dark Web Advisors,C36976
"DARKITE, INC",C23564
Darktrace,C47371
Daroc Computers,C23872
Darren Fisher Consulting,C23408
Dart Tech,C51047
"Dar-Tech, LLC",C21823
"DartPoints Operating Company, LLC dba DartPoints",C23699
"DAS Health Ventures, Inc",C39714
Dash Networks Inc DBA Enzu,C42758
Dash2group,C37631
Dasher Inc,C41506
"DASNet Systems, Inc.",C38638
Data Analysts for Technological Advancement LLC.,C43924
Data Bits LLC,C39284
Data Blue,C27487
Data Business Equipment,C39715
"Data Capture Solutions, INC",C41718
Data Center Interworks,C36744
"Data Center Representatives, LLC",C31583
Data Center Service Solutions,C51345
Data Center Warehouse LLC,C29569
Data Centers Hardware LLC,C34693
"Data Centric Enterprises, LLC",C27618
Data Collaboration Services,C38398
Data Connect Enterprise,C31071
"Data Connect Enterprise, Inc",C48335
Data Constructs,C25532
DATA CONSULTANTS CORPORATION,C24657
Data Defined,C51406
Data Direct,C26291
Data Doctors Gilbert Chandler,C39716
Data Dynamics Inc,C34360
"DATA DYNAMIX, INC.",C23964
"DATA DYNAMIX, INC.",C48336
"Data Ensure, Inc.",C30882
Data Enterprise Systems,C38840
Data Equipment A/S,C45514
Data Evolution Corporation,C29503
Data Evolution LLC,C48337
Data Flow Communications,C29011
Data Free'd Inc.,C21832
Data Generated Solutions LLC,D00365
"Data Guardian Pros, Inc.",C21826
"Data Hardware Depot, LP",C27116
"Data Integration Consulting, Inc.",C41830
Data Integrity Services Inc,C39717
Data Intensity Incorporated,C51292
Data Just Data Inc,C26679
Data Link Technologies,C25828
"DATA LOGIC SYSTEMS, INC.",C39109
Data Magic Computer Services,C23495
"Data Management Resources, LLC.",C46239
Data Masters LLC,D00366
Data Media Solutions,C24076
Data Net,C46723
Data Net,C51346
Data Net Innovation,C51753
Data Net Solutions,C46536
DATA NETWORK GROUP INC,C21827
Data Network Services,C36465
Data Network Services,C48338
Data Network Solutions,C39358
Data Network Solutions (NJ),C32804
Data Network Solutions (SC),C25284
"Data Network Solutions, Inc",C29046
Data Network Specialist,C48339
DATA NETWORKS INT'L LLC,C41536
"Data Networks of America, Inc dba Data Networks",C35472
Data Partner Inc,C48340
Data Partner Inc.,C21828
"Data Path, Inc.",C42857
DATA PERFORMANCE INC,C22896
Data Processing Sciences,C31937
"Data Professionals, Inc.",D00367
"Data Projections, Inc.",C50654
Data Pros,C41477
Data Resolution LLC,C34306
Data Revolution LLC,C41965
Data Revolution LLC,C48341
Data Safe Services,C26776
"Data Sales Co., INC.",C21830
Data Saviors LLC,D00368
Data Security & Analytics Technologies,C36809
Data Security & Analytics Technologies,C48342
Data Solutions,C42579
Data Solutions,C48343
"Data Solutions Group, Inc.",C35571
"Data Solutions Group, Inc.",C35674
Data Star Computers,C32567
Data Storage Corp,C31649
Data Systems Consultants Inc,C34489
Data Systems Consultants Inc,C34490
Data Systems Worldwide,C33217
Data Tech,C36977
DATA TECHNIQUE INC,C39718
Data Technologies Inc,C40836
Data Technologies US,C34515
Databank,C39719
Database & Lan Solutions,C25090
"DataBit, Inc",C33007
Databranch,C46537
"DataCast, Inc.",C23632
DataCenterAndColocation,C47372
Dataclub,D00369
"Datacom Networks, Inc.",C29642
"Datacom Networks, Inc.",C48344
"DataCom Solutions, Inc.",C37186
DATACOM TECHNOLOGIES,C39110
Datacomm Networks Incorporated,C39720
DataComplete,C27585
DataConnect Solutions Inc.,C43758
Datacore,C40826
DataDefense Partners,C23594
DataDefense Partners,C48345
dataecon,C48346
Dataedge Solutions Corp,C40843
DataEndure,C43213
Dataflow Networks,C29560
Dataforge,C27069
Dataframe Logistics Inc.,C30588
Datagram,C29961
"Datahal, LLC",C29058
"DataHouse Consulting, Inc.",C21833
"Datahouse Technology, LLC",C41310
"DataHub, LLC",C48347
"DataKloud, LLC",C40563
"Dataknox Solutions, Inc",C50808
Dataliant,C33165
Datalink Corp,C25462
"DataLink Interactive, Inc.",C29590
DATALINK NETWORKS,C21834
Datalink Systems,C39721
Datalink Systems LLC,C48348
DATALYST LLC,C27596
DATALYST LLC,C48349
Datamatrix,C26540
Datamax,C37255
"DataMax System Solutions, Inc",C35625
DataMD Business Solutions,C51387
Datamode Corporation,C21835
"Datanet Systems, Inc. dba Netcom International",C26327
DataON,C47373
DataOPTS LLC,C42686
DataOPTS LLC,C48350
"DataPath, Inc.",C29019
Dataperk,C32735
Dataperk,C48351
DataPivot Technologies,C41162
DataPivot Technologies,C48352
"Dataprise, Inc.",C28689
"Dataprise, Inc.",C48353
DataPrivia. Inc,C39722
DataPro Solutions,C39723
"DataPro, LLC",C30194
Dataridge Technology Solutions LLC,C29377
Datasavior Inc.,C25158
"Datasec, Inc.",C35167
DataServ Corporation,C25458
"DataServ Integrations, LLC dba DataServ, a Skoda Minotti Technology Firm",C24007
"DataServ Integrations, LLC dba DataServ, a Skoda Minotti Technology Firm",C48354
Dataserv LLC,C39724
Data-Serv Technologies,C21825
Datashop,C33169
Datashops,D00370
Data-Smart Computers,C30289
Datasmith Network Soulutions,C29308
Datasmith Network Soulutions,C48355
Datasol,C36863
DataSolutions,C25727
DataSource Mobility,C30082
DataSpan Holdings Inc,C21836
Dataspindle LLC,C42645
DataStandBy.com LLC,C51100
"Datastar, Inc.",C36734
Datastew LLC,C29334
"DataTap, LLC",C51624
Datatech of Wisconsin,C23405
Data-Tel Communications,C27174
Data-Tel Communications,C48356
Datatel Solutions Inc,C34437
"DataTenant, LLC numerous calls and email no response",C36131
Datatex Computer Corp.,C23442
Datatex Computer Services,C38090
"DataTREK Computers, Inc.",C32317
DataTusk Inc,C46612
Datavalet Networks LLC,C41533
Datavalet Technologies Inc,C45515
DataVault Solutions Inc,C43277
DataVault Solutions Inc,C48357
"DataVision Computer Video, Inc.",C28037
"Datavision, Inc.",C35353
"Datavizion, LLC",C28649
"DATAVOCITY SOUTHERN, LLC dba DATAVOCITY",C51519
DataVox,C25274
Dataway,C25256
Datawise Solutions LLC,D00371
DataWorks LLC,C26510
"DataWorks, LLC",C48358
DATEC INC,C21837
Datec Inc.,C48359
Datel Systems Incorporated,C34073
"Dato Technology Solutions ,LLC",C24289
"Dato Technology Solutions ,LLC",C37414
DATROO Technologies,C29196
DATROO Technologies,C48360
"Datto, Inc",C26577
DATTTech,C41100
Daugherty Systems,C46538
Davco Technologies,D00372
Davdev Ent.,C38091
Dave Halgren dba intelistep,C31861
Dave Thomas Technology LLC,D00373
"davecanfixit.com, LLC",C43910
Davenport Group,C46785
davescloudserver,D00374
Davethenerdguy Llc,C38092
"DaveWay Media, LLC",C30644
David B Shinn Jr dba Shinntek Solutions,C39327
David Burnett Contracting,C41407
David Davis Communications,C43653
"David Gibson & Associates, LLC",C23888
"David Lide & Associates, Inc.",C28642
"David Mercer Consulting, Inc.",C34809
"DAVID MERCER CONSULTING, INC.",C44517
David Ruggles & Family LLC DBA Technology by Design,C43123
David W Heiman LLC,C48361
daviestrek Consulting LLC,C37716
"Davik Consulting, Inc.",C21838
DaVinchi Agency,C28074
Davis Advanced Technologies Inc.,C25159
Davis and Hanley Netword Solutins,C29282
"Davis Dogan Advisory Services, Llc",C38093
Davis Network Solutions,C30661
"Davis PC & Networking, LLC",C23427
"Davis PC & Networking, LLC",C48362
Davis Powers Inc,C42156
Davis Solutions,C33549
Davis Voice & Data,C25435
Davis Voice & Data,C48363
Davitran Networks Inc,C26706
Davitran Networks Inc.,C27038
Davoco LLC,C28432
DAVTECH Computer Center,C39725
Dawn Till Dusk Tek,C28061
Day 1 Services Corp,C42091
Day Automation Systems,C35630
Day Management Corporation,C29262
"Daymark Solutions, Inc.",C37430
"Daystar Computer Services,Inc",C21839
Daystrom Inc dba Daystrom Technology Group,C28610
DayTech Computer Services,C31290
Dayton Cincinnati Technology Services,C41365
"Dayton Technology Group, Inc.",C23995
"Daytro, LLC",C30239
DaZZee Integrations,C36366
DB,C48364
DB Security,C31260
DBC Systems Inc DBA DaroTek,C25302
DBISP LLC,C37137
"DBIT Consulting, Inc.",C24200
DBS Solutions LLC,C21840
DBS Solutions LLC,C48365
Dbsi (Data Based Systems Intl),C31971
"DBT Information Systems, LLC",C32762
dbwebnet inc.,C39726
DC Computers,C34677
DC Consulting Service LLC,C26824
"DC HOME SYSTEMS, INC.",C21841
DC METRO IT HELP LLC,C51591
"DC NETWORKS, INC.",C39111
DC Plus,C46281
DC Realty LLC dba FOGO Solutions,C29176
"DC Realty LLC dba FOGO Solutions : TransAmerican Computer Consulting, LLC.",C22621
"dc Value Added Service Technologies, Inc.",C24722
DCConnect Global Limited,C44518
"DCG Technical Solutions, Inc.",C30277
DCi Technology Solutions,C36086
DCi Technology Solutions,C48366
DCLATAM LLC,C50690
Dcn,C38094
DCOM Technologies,C21842
DCRS Solutions,C42604
Dcs,C38095
DCS LLC,C36536
DCS LLC,C48367
DCS Technologies Corp.,C38312
DCS Technologies LLC,C40544
dcwirenet,C26468
DD TECHNOLOGY SERVICES,C27524
DD TECHNOLOGY SERVICES,C48368
DDI CAPITAL,C22753
DDJ Enterprises LLC,C24412
DDJ Enterprises LLC,C48369
DDK Infotech,C43094
DDS Integration,C26395
De Keizer United States LLC,C48370
"De Lage Landen Financial Services, Inc. (DLL)",C34036
De Novo Technology Partners,C25777
Deacon PC LLC,C24213
Dealflow Networks,C27437
"Dean Consulting, LLC",C46096
"Dean Dorton Allen Ford, PLLC",C28159
Dean Schamore Incorporated,C30949
"DeBakey Enterprises, LLC",C44448
Deborgem Enterprises Incorporated,C35478
Decatur Computers,C24662
Decatur Computers,C48371
"Decian, Inc.",C21843
Decibel,C44519
Decision Digital,C28097
Decision Tree Technologies,C23614
Decision Tree Technologies,C48372
"DecisionFocus, Inc.",C22897
DecisionOne Corporation,C37110
"DecisionPoint Systems, Inc.",C39397
Decisiontree Solutions,C39727
"Decisive Business Systems, Inc.",C30793
Decisive Data Systems,C28890
Decker Creative Inc,C26391
Decker Equipment,C44186
DeckerWright Corporate,C29388
"Decotech Systems, Inc",C45516
Decuriones USA LLC,C21844
"Decypher Technologies, Ltd.",C21845
Dedicated Business Systems Int'l,C25577
"Dedicated Business Systems Int'l, LLC (DBA: DBSI)",C31085
Dedicated Computing,C41021
Dedicated IT LLC,C23287
"Dedicated Support Services, Inc.",C24242
Deel,C47376
Deeley IT Services LLC,C23262
"Deep Blue Cloud Computing, Inc.",D00375
Deep Blue Sys LLC,C44879
Deep South Communications LLC,C40973
"Deeptree, Inc.",C27461
Deepwatch (End User ATC),C51115
Deepwatch Inc,C34330
"DeepWood, LLC dba Canyon IT Solutions",C41574
"Deerwood Technologies, Inc.",C24342
"Deerwood Technologies, Inc.",C48373
DeFco Group LLC,C50891
Defcon5 Technologies,C21846
Defcon5 Technologies,C48374
Defend Edge,C21847
Defender Security Systems Inc.,C37116
Defendersoft,C33163
Defendify,C38096
Defenovate,C51533
Defense IT Solutions,C48375
DefenseStorm,C50824
"Defensive Networks, LLC",C44729
DefenTec Inc.,C47038
Defined Corporation Inc. dba NSVIT,C35731
Defined Solution,C35317
"Definitive Electronic Solutions, Inc dba Definitive Electronics",C51936
"Definitive Networks, Inc. dba DNI",C27782
Definitive Resources Inc,C36585
"Definitive Technology Solutions, Inc.",C24316
Defy Security,C25600
Defy Security LLC,C39728
Dega Systems LLC,C32061
DeKind Computer Consultants,C51790
DEK-TECHS,C24238
Delana Technologies LLC.,C37142
"Delaney Computer Services, Inc.",C45172
Delap LLP,C27791
"Delatush Systems, Inc.",C32262
Delaware Micro-Computer LLC,C28669
Delaware Micro-Computer LLC,C48376
Delco Automation Inc,C45517
Delcom Group L.P.,C28636
Delcor,C27349
DeleteMe,C46822
"Delios Computer Solutions, Inc",C31740
Dell Emc,C48377
Dell Financial Services L.L.C,C21848
Delmarva Data Center,C32360
Delmarva IT Solutions,C39045
Delmarva IT Solutions,C48378
"DeLorentz & Partners, USA Inc.",C34268
Delphi Technology Solutions,C47010
Delta AV Systems,C45423
Delta Cable Americas LLC,C25598
Delta College,C39729
Delta Communications Group,C33179
"Delta Communications, Inc",C32941
Delta Computec Inc,C33144
Delta Data Services,C31167
Delta Network Services LLC,C21849
Delta Sigma Controls LLC,D00376
Delta Square Inc,C29627
Delta Tech Store,C37729
DeltaOne Software,C38501
Deltapath,C43557
DeltaTech IT Solutions,C38925
DeltaWare Inc.,C26854
Deltec Information Solutions,C50758
Deltech Computer Solutions,C27283
Deltech Computer Solutions,C48379
"Deltex Group, LLC DBA ULLR Technologies",C51713
Deltics,C45518
Deltorro Consulting,C46092
"Deltra Systems, LLC",C23587
Delval Technology Solutions,C37581
Delve,C36124
Dematic,C35807
Dematic Pty Limited,C35556
Demboyz Inc,C43152
Demi Systems LLC,C48380
"DemiCom, Inc",C31197
Demonstrated Tech,C27156
Demonstrated Tech,C48381
DenaliTEK,C34523
Denington LLC,C41564
Denizen,C44775
"Dennis Foy dba Cyberintell, LLC",C41176
DeNovo,C25954
Denovo Ventures LLC,C44344
"Dental Systems Integrators, Inc.",C30341
DenTech Colorado LLC,C40576
Dentech Corp,C31380
Den-Tech Inc.,C30282
Dentek systems inc,C23858
"Denton Business Solutions, LLC",C28384
"Denton Business Solutions, LLC",C48382
Denver Computer Techs,C40454
"Denver Computing, LLC (Out of business)",C32775
Denver Tech Services,C28417
"Dependable Solutions, Inc.",C23376
"Dependable Solutions, Inc.",C48383
Deploit Group,C30765
DeployNet,C30570
DEPLOY-TECH LLC,D00377
Dept. Of State,C23081
Depth Security,C39730
"DERETTI TECHNOLOGIES,  LLC",C45397
"DeReu Computer Services, Inc.",C26141
Derive Technologies,C48384
Derive Technologies LLC,C31386
Desert Vibez IT Services,C44480
Design Data Corporation,C21850
"Design Data Systems, Inc.",C30031
Design Electronics,C24314
Design Electronics,C48385
"Design I.T. Solutions, LLC",C45702
Design One Business Solutions LLC.,C42548
Design Red,C26611
Design Studios LLC,C30123
designDATA,D00378
DesignTech Services,C39731
Deskside,C45880
DESKTECH,C39112
DESKTOP ADVISERS INC.,C39732
Desktop Guerrillas,C48386
Desktop Guerrillas-no response from numerous calls made,C36197
Desktop Valet (Las Vegas Med I.T.),C25210
Desktopsbyduck,C37582
Destiny Corporation,C21851
DESYSCA INC,C42789
Detasad,C46506
Detecon Al Sau?ia Company Limited,C46507
DETECTION SYSTEMS AND ENGINEERING,C41614
DETEL Computer Solutions,C48387
"DETEL Computer Solutions, LLC",C24371
Detroit Technology Solutions,C24291
Detron ICT Solutions B.V,C44345
DEUS MACHINE LLC DBA ALPHA IT LLC,C27277
"DeusX Labs, LLC",D00379
Deutsche Bank,C41408
"Deutsche Telekom North America, Inc.",C39418
"DevCar Systems International, LLC",C50759
"Devco Computers, Inc.",C25073
"DeVeera, Inc.",C51773
Developed Solutions LLC,C24376
"Development Group, Inc",C45519
"Development Group, Inc.",C39039
Devfuzion,C39733
DEVGRU Networks,C44624
DEVICE REMEDY,C39113
Deviceful Solutions,C26955
"Devicenet USA, Inc.",C40846
Devicesolutions Llc,C47102
"Devinion, LLC",C30538
Devinix Solutions AB,C45520
Devlin Consulting Group,C38537
DevNull LLC,C48388
Devsource LLC,C25526
DevSource LLC,C48389
Devtech,C45992
DeWit Network Solutions,D00380
Dewpoint,C28320
Dewpoint,C48390
"DEX Imaging, LLC",C44725
Dexon,C36140
Dextro Imaging Solutions,C43119
Deznik LLC,C34601
DFLabs,C36170
DFMCO,C23467
DFND Security,C36531
DFND Security,C48391
"DFW SECURE IT, LLC",D00381
DFW tech relief,D00382
DFW Tech Support LLC,C35370
"DFW Tech Support, LLC",C48392
DFW Teletech,C37490
"DFWCam, LLC",C23539
DFX5 Corp,C37285
DG Network Solutions,C38808
DG Services,C46724
DG Technology Consulting LLC,C28999
"DGH TECHNOLOGIES, INC.",C41155
DGI Cabling Technologies LLC,C44276
"DGR Systems, LLC",C27119
DGTHub Inc,C35185
"DH Innovations, LLC",C21852
DH Solutions,C24301
DH Solutions,C43944
DH Solutions,C48393
DH Technologies LLC,C28151
"DH TECHNOLOGY, INC.",C44786
"DHARCKER, LLC",C36627
DHB Networks,C28360
"DHD, LP",C35162
"DHE Computer Systems, LLC",C31612
"DHE Computer Systems, LLC",C48394
"dhea Consulting Assoc., Inc.",C24224
"dhea Consulting Assoc., Inc.",C48395
DHI Technical Services LLC,C50713
DHK,C27655
"DHK Enterprises, Inc",C32056
DI ROMA IT GROUP LLC,C27754
DI Technologies Group Inc,C32555
DI Technology Group Inc,C29450
DI Technology Group Inc,C48396
Dialogue Connect,C44520
Diamond Business Comminications,C35012
Diamond Computers,C24121
Diamond Computers,C48397
Diamond Consulting LLC,C26427
Diamond IT,C42835
Diamond Security Systems INC.,C29636
Diamond State Technologies,C42937
Diamond Technologies Inc.,C29400
Diamond Wholesale Biz,C48398
DIBTEC,C36333
Dicar Networks,C21853
DiCentral Corporation,C34307
Dicex International Inc,C26272
Dicio IT Services,C27034
Dickey Rural Telephone Cooperative,C24064
Dickey Rural Telephone Cooperative,C48399
DIDO LC D/B/A Converged Technology Solutions,C24147
DIDO LC D/B/A Converged Technology Solutions,C48400
Die Hard Technologies,C51359
Diebold Nixdorf Inc.,C28194
Digacore Technology,C40962
Digerati Group,C35872
Digerati Group,C48401
Digicentric Inc,C42519
Digicom Healthcare Solutions,C29634
Digicom Systems,C42553
Digicom USA,C33574
Digicom Voice And Data Services LLC,C43514
Digicom Voice And Data Services LLC,C48402
DigiComputing Systems Inc,C42910
"DigiCorp, Inc.",C21856
DigiForce Security LLC,C26870
DigiFX LLC,C45093
"digiGENICS, LLC",C29872
Digiglobe-services,C41084
Digilog Electronics,C26178
Digilog Electronics,C32622
"Digilog Electronics, INC",C28690
"DigiMax Productions, LLC",C27828
"Digiratti, LLC",C32037
DIGISYSTEM LLC,C36417
Digital 323 Inc,C36841
DIGITAL AGENT LLC,C22898
"Digital Avenue, Inc",C51364
Digital Boardwalk,C34675
Digital Boardwalk,C44227
Digital Brain Solutions,C51786
Digital Bridge Ltd,C48403
Digital Cloud Vault,C37427
"Digital ComCo, LLC dba Digital Communications",C36708
Digital Connect,C21857
Digital Connection Group,C26481
Digital Connections Plus,C34148
Digital Core Technologies LLC,C47039
Digital Cowboy Computers,C32422
Digital Data & Communications Inc.,C21858
"DIGITAL DATA COMMUNICATIONS, INC.",C39114
